id,price_doc
30767,7046000.0
30768,4474000.0
30769,7037000.0
30770,6127000.0
30771,3153000.0
30772,7234000.0
30773,9183000.0
30774,5877000.0
30775,7526000.0
30776,4903000.0
30777,6273000.0
30778,7390000.0
30779,5541000.0
30780,5602000.0
30781,5296000.0
30782,6359000.0
30783,6035000.0
30784,4691000.0
30785,5226000.0
30786,4807000.0
30787,6490000.0
30788,6314000.0
30789,6687000.0
30790,5417000.0
30791,6918000.0
30792,5625000.0
30793,8887000.0
30794,8544000.0
30795,6557000.0
30796,12373000.0
30797,12963000.0
30798,4859000.0
30799,9493000.0
30800,14580000.0
30801,6377000.0
30802,9660000.0
30803,3098000.0
30804,3749000.0
30805,12337000.0
30806,5291000.0
30807,5361000.0
30808,7452000.0
30809,4266000.0
30810,10379000.0
30811,4258000.0
30812,5376000.0
30813,4662000.0
30814,5009000.0
30815,4201000.0
30816,7322000.0
30817,3178000.0
30818,7028000.0
30819,5259000.0
30820,5457000.0
30821,17859000.0
30822,5579000.0
30823,6136000.0
30824,3791000.0
30825,5089000.0
30826,7156000.0
30827,5765000.0
30828,5100000.0
30829,5423000.0
30830,8906000.0
30831,4607000.0
30832,5121000.0
30833,5116000.0
30834,4189000.0
30835,6454000.0
30836,6383000.0
30837,4281000.0
30838,4609000.0
30839,4853000.0
30840,9344000.0
30841,6750000.0
30842,5109000.0
30843,4741000.0
30844,8758000.0
30845,7202000.0
30846,4771000.0
30847,5288000.0
30848,7624000.0
30849,4266000.0
30850,4186000.0
30851,5419000.0
30852,6617000.0
30853,3617000.0
30854,4946000.0
30855,5146000.0
30856,6830000.0
30857,2168000.0
30858,4755000.0
30859,6278000.0
30860,5014000.0
30861,6032000.0
30862,5694000.0
30863,5002000.0
30864,5409000.0
30865,8409000.0
30866,8830000.0
30867,4832000.0
30868,6106000.0
30869,5255000.0
30870,5406000.0
30871,6467000.0
30872,4912000.0
30873,4419000.0
30874,5090000.0
30875,5170000.0
30876,4715000.0
30877,9683000.0
30878,5309000.0
30879,9298000.0
30880,6489000.0
30881,4399000.0
30882,8050000.0
30883,3097000.0
30884,5307000.0
30885,5044000.0
30886,7231000.0
30887,5354000.0
30888,4629000.0
30889,5571000.0
30890,6596000.0
30891,3897000.0
30892,3820000.0
30893,4809000.0
30894,5418000.0
30895,3996000.0
30896,4266000.0
30897,7002000.0
30898,6445000.0
30899,5486000.0
30900,2696000.0
30901,4978000.0
30902,4423000.0
30903,5590000.0
30904,6988000.0
30905,5309000.0
30906,5711000.0
30907,8921000.0
30908,4258000.0
30909,9458000.0
30910,6966000.0
30911,4510000.0
30912,5105000.0
30913,8499000.0
30914,5291000.0
30915,5324000.0
30916,5762000.0
30917,5285000.0
30918,5141000.0
30919,6045000.0
30920,5113000.0
30921,4763000.0
30922,5326000.0
30923,3935000.0
30924,6986000.0
30925,14736000.0
30926,4443000.0
30927,7113000.0
30928,4835000.0
30929,6811000.0
30930,9288000.0
30931,7369000.0
30932,4226000.0
30933,4432000.0
30934,10616000.0
30935,6430000.0
30936,5503000.0
30937,7957000.0
30938,4102000.0
30939,10718000.0
30940,5496000.0
30941,5386000.0
30942,3775000.0
30943,6432000.0
30944,4259000.0
30945,3736000.0
30946,10351000.0
30947,4964000.0
30948,7243000.0
30949,5671000.0
30950,5496000.0
30951,12056000.0
30952,9120000.0
30953,7483000.0
30954,4107000.0
30955,5341000.0
30956,4707000.0
30957,5175000.0
30958,23286000.0
30959,7295000.0
30960,6977000.0
30961,5615000.0
30962,6665000.0
30963,4450000.0
30964,3304000.0
30965,6507000.0
30966,10847000.0
30967,9810000.0
30968,3732000.0
30969,2941000.0
30970,6700000.0
30971,12604000.0
30972,3745000.0
30973,4965000.0
30974,4695000.0
30975,7018000.0
30976,4992000.0
30977,4815000.0
30978,7103000.0
30979,2724000.0
30980,11847000.0
30981,6202000.0
30982,6486000.0
30983,4540000.0
30984,5310000.0
30985,4528000.0
30986,5757000.0
30987,5942000.0
30988,5268000.0
30989,6737000.0
30990,9685000.0
30991,7101000.0
30992,3464000.0
30993,9102000.0
30994,4351000.0
30995,5419000.0
30996,5304000.0
30997,6974000.0
30998,5655000.0
30999,7957000.0
31000,6777000.0
31001,6383000.0
31002,7304000.0
31003,7995000.0
31004,4503000.0
31005,3732000.0
31006,5682000.0
31007,5002000.0
31008,4826000.0
31009,4990000.0
31010,5237000.0
31011,3962000.0
31012,5313000.0
31013,6970000.0
31014,7197000.0
31015,5429000.0
31016,3982000.0
31017,6648000.0
31018,5008000.0
31019,4415000.0
31020,5117000.0
31021,9148000.0
31022,11251000.0
31023,5914000.0
31024,4417000.0
31025,6852000.0
31026,5201000.0
31027,4904000.0
31028,4720000.0
31029,8078000.0
31030,5016000.0
31031,6545000.0
31032,6938000.0
31033,8052000.0
31034,5497000.0
31035,5848000.0
31036,5429000.0
31037,18046000.0
31038,4189000.0
31039,5449000.0
31040,5256000.0
31041,4258000.0
31042,4588000.0
31043,5028000.0
31044,5427000.0
31045,6224000.0
31046,13218000.0
31047,7891000.0
31048,5350000.0
31049,4537000.0
31050,7411000.0
31051,5699000.0
31052,4388000.0
31053,15009000.0
31054,6486000.0
31055,6394000.0
31056,7959000.0
31057,5923000.0
31058,9044000.0
31059,3485000.0
31060,6500000.0
31061,6474000.0
31062,5383000.0
31063,3197000.0
31064,4708000.0
31065,5296000.0
31066,4875000.0
31067,7309000.0
31068,4201000.0
31069,4915000.0
31070,5022000.0
31071,2886000.0
31072,7009000.0
31073,4399000.0
31074,6164000.0
31075,6469000.0
31076,5586000.0
31077,5304000.0
31078,4189000.0
31079,5589000.0
31080,5307000.0
31081,3745000.0
31082,10502000.0
31083,4270000.0
31084,7478000.0
31085,9316000.0
31086,3703000.0
31087,4961000.0
31088,5191000.0
31089,4809000.0
31090,22423000.0
31091,3035000.0
31092,6507000.0
31093,6112000.0
31094,5534000.0
31095,4465000.0
31096,15054000.0
31097,9616000.0
31098,6622000.0
31099,7743000.0
31100,5011000.0
31101,4177000.0
31102,5031000.0
31103,9404000.0
31104,4828000.0
31105,6831000.0
31106,4362000.0
31107,11141000.0
31108,5244000.0
31109,5709000.0
31110,6642000.0
31111,9530000.0
31112,4938000.0
31113,3732000.0
31114,4367000.0
31115,5693000.0
31116,5154000.0
31117,5177000.0
31118,4503000.0
31119,3898000.0
31120,5288000.0
31121,5018000.0
31122,5651000.0
31123,4914000.0
31124,5167000.0
31125,6578000.0
31126,12301000.0
31127,5936000.0
31128,5418000.0
31129,5733000.0
31130,11221000.0
31131,7395000.0
31132,6348000.0
31133,7141000.0
31134,5599000.0
31135,7462000.0
31136,6400000.0
31137,5114000.0
31138,5134000.0
31139,4553000.0
31140,7122000.0
31141,5463000.0
31142,7393000.0
31143,4373000.0
31144,4501000.0
31145,5128000.0
31146,5103000.0
31147,10477000.0
31148,6257000.0
31149,4397000.0
31150,7407000.0
31151,4881000.0
31152,9401000.0
31153,5685000.0
31154,14112000.0
31155,5425000.0
31156,6552000.0
31157,4626000.0
31158,6776000.0
31159,6465000.0
31160,5002000.0
31161,3952000.0
31162,4949000.0
31163,5391000.0
31164,6454000.0
31165,6680000.0
31166,5141000.0
31167,6237000.0
31168,9799000.0
31169,5362000.0
31170,5141000.0
31171,12812000.0
31172,5691000.0
31173,7277000.0
31174,6647000.0
31175,10321000.0
31176,4936000.0
31177,7643000.0
31178,4079000.0
31179,4516000.0
31180,4189000.0
31181,6939000.0
31182,4543000.0
31183,7234000.0
31184,4857000.0
31185,4534000.0
31186,7028000.0
31187,3732000.0
31188,4944000.0
31189,4801000.0
31190,6575000.0
31191,9779000.0
31192,4485000.0
31193,4262000.0
31194,8654000.0
31195,8602000.0
31196,4565000.0
31197,10595000.0
31198,5247000.0
31199,5128000.0
31200,8493000.0
31201,4274000.0
31202,3952000.0
31203,6166000.0
31204,3113000.0
31205,6014000.0
31206,5240000.0
31207,4196000.0
31208,4915000.0
31209,4319000.0
31210,4356000.0
31211,6576000.0
31212,4276000.0
31213,8518000.0
31214,5681000.0
31215,4922000.0
31216,5310000.0
31217,6526000.0
31218,6367000.0
31219,3990000.0
31220,6054000.0
31221,4515000.0
31222,6836000.0
31223,6548000.0
31224,6758000.0
31225,8867000.0
31226,6474000.0
31227,7671000.0
31228,9370000.0
31229,4495000.0
31230,5215000.0
31231,4506000.0
31232,5445000.0
31233,5476000.0
31234,4432000.0
31235,5667000.0
31236,5089000.0
31237,10556000.0
31238,5307000.0
31239,5988000.0
31240,5356000.0
31241,5302000.0
31242,6526000.0
31243,4006000.0
31244,6526000.0
31245,6805000.0
31246,6758000.0
31247,5613000.0
31248,5378000.0
31249,7434000.0
31250,6007000.0
31251,6503000.0
31252,6470000.0
31253,7087000.0
31254,5658000.0
31255,10014000.0
31256,5293000.0
31257,5036000.0
31258,6530000.0
31259,4902000.0
31260,6314000.0
31261,16402000.0
31262,5309000.0
31263,5311000.0
31264,4478000.0
31265,5363000.0
31266,6900000.0
31267,4529000.0
31268,4005000.0
31269,6951000.0
31270,4575000.0
31271,5012000.0
31272,11819000.0
31273,5543000.0
31274,5273000.0
31275,5262000.0
31276,5443000.0
31277,4210000.0
31278,8269000.0
31279,12122000.0
31280,5857000.0
31281,6509000.0
31282,8285000.0
31283,6201000.0
31284,4582000.0
31285,4686000.0
31286,6986000.0
31287,6556000.0
31288,4245000.0
31289,9482000.0
31290,4361000.0
31291,5085000.0
31292,4775000.0
31293,6532000.0
31294,4555000.0
31295,18015000.0
31296,7519000.0
31297,6413000.0
31298,4014000.0
31299,7414000.0
31300,6413000.0
31301,6390000.0
31302,5194000.0
31303,6967000.0
31304,5269000.0
31305,9563000.0
31306,3091000.0
31307,6200000.0
31308,6913000.0
31309,6710000.0
31310,31853000.0
31311,5259000.0
31312,4667000.0
31313,10135000.0
31314,5373000.0
31315,6576000.0
31316,9155000.0
31317,14391000.0
31318,6391000.0
31319,5737000.0
31320,5579000.0
31321,7974000.0
31322,8559000.0
31323,7021000.0
31324,6958000.0
31325,4900000.0
31326,4495000.0
31327,6745000.0
31328,7357000.0
31329,5673000.0
31330,9346000.0
31331,7623000.0
31332,4617000.0
31333,4337000.0
31334,3982000.0
31335,5679000.0
31336,6306000.0
31337,5113000.0
31338,4603000.0
31339,4372000.0
31340,4974000.0
31341,7731000.0
31342,5059000.0
31343,2724000.0
31344,4267000.0
31345,4949000.0
31346,4538000.0
31347,6917000.0
31348,9856000.0
31349,9687000.0
31350,3732000.0
31351,5246000.0
31352,6565000.0
31353,5350000.0
31354,5622000.0
31355,9180000.0
31356,4485000.0
31357,4691000.0
31358,3662000.0
31359,6098000.0
31360,22026000.0
31361,4281000.0
31362,7232000.0
31363,5691000.0
31364,4847000.0
31365,2946000.0
31366,6615000.0
31367,7063000.0
31368,5209000.0
31369,4939000.0
31370,9015000.0
31371,7260000.0
31372,6334000.0
31373,4950000.0
31374,5636000.0
31375,5078000.0
31376,5339000.0
31377,8336000.0
31378,5796000.0
31379,18828000.0
31380,5622000.0
31381,6416000.0
31382,4541000.0
31383,7168000.0
31384,20673000.0
31385,14270000.0
31386,6340000.0
31387,9702000.0
31388,4887000.0
31389,4375000.0
31390,6933000.0
31391,5695000.0
31392,5676000.0
31393,6967000.0
31394,4760000.0
31395,4834000.0
31396,8910000.0
31397,5148000.0
31398,2378000.0
31399,10686000.0
31400,4515000.0
31401,6303000.0
31402,9295000.0
31403,4702000.0
31404,4360000.0
31405,4592000.0
31406,6440000.0
31407,2725000.0
31408,6490000.0
31409,4894000.0
31410,9013000.0
31411,6161000.0
31412,9316000.0
31413,6991000.0
31414,5315000.0
31415,12999000.0
31416,5300000.0
31417,4371000.0
31418,7042000.0
31419,9279000.0
31420,6228000.0
31421,4953000.0
31422,5733000.0
31423,6526000.0
31424,25347000.0
31425,5207000.0
31426,4516000.0
31427,6463000.0
31428,5652000.0
31429,9373000.0
31430,4934000.0
31431,5691000.0
31432,4221000.0
31433,4540000.0
31434,4530000.0
31435,9540000.0
31436,7644000.0
31437,9194000.0
31438,6781000.0
31439,18151000.0
31440,5206000.0
31441,5103000.0
31442,7418000.0
31443,7488000.0
31444,5620000.0
31445,7788000.0
31446,12651000.0
31447,5424000.0
31448,8118000.0
31449,5454000.0
31450,5363000.0
31451,6748000.0
31452,9127000.0
31453,3735000.0
31454,5154000.0
31455,6576000.0
31456,4705000.0
31457,5642000.0
31458,15254000.0
31459,5192000.0
31460,4708000.0
31461,4773000.0
31462,3005000.0
31463,5680000.0
31464,5589000.0
31465,5087000.0
31466,25642000.0
31467,2748000.0
31468,9972000.0
31469,4712000.0
31470,5691000.0
31471,9500000.0
31472,4100000.0
31473,6992000.0
31474,5304000.0
31475,4688000.0
31476,14771000.0
31477,5388000.0
31478,4248000.0
31479,5408000.0
31480,7063000.0
31481,7021000.0
31482,7780000.0
31483,9768000.0
31484,7412000.0
31485,4237000.0
31486,2714000.0
31487,4296000.0
31488,12735000.0
31489,6657000.0
31490,4799000.0
31491,5216000.0
31492,6437000.0
31493,7326000.0
31494,5458000.0
31495,5027000.0
31496,6321000.0
31497,4383000.0
31498,6935000.0
31499,10124000.0
31500,9669000.0
31501,6792000.0
31502,5883000.0
31503,4430000.0
31504,6496000.0
31505,12669000.0
31506,6673000.0
31507,5258000.0
31508,6374000.0
31509,5664000.0
31510,5155000.0
31511,4723000.0
31512,6291000.0
31513,16024000.0
31514,16298000.0
31515,4008000.0
31516,8478000.0
31517,5063000.0
31518,6943000.0
31519,5033000.0
31520,4708000.0
31521,4513000.0
31522,4245000.0
31523,6571000.0
31524,8118000.0
31525,8719000.0
31526,5305000.0
31527,5855000.0
31528,4534000.0
31529,5113000.0
31530,6751000.0
31531,7046000.0
31532,5309000.0
31533,10689000.0
31534,6697000.0
31535,6613000.0
31536,7004000.0
31537,4872000.0
31538,5700000.0
31539,4014000.0
31540,7363000.0
31541,3704000.0
31542,4941000.0
31543,4031000.0
31544,4705000.0
31545,6557000.0
31546,9807000.0
31547,5589000.0
31548,4243000.0
31549,6015000.0
31550,5056000.0
31551,5404000.0
31552,5286000.0
31553,4302000.0
31554,6470000.0
31555,4189000.0
31556,5140000.0
31557,5339000.0
31558,6918000.0
31559,4240000.0
31560,5154000.0
31561,7320000.0
31562,26122000.0
31563,2768000.0
31564,9967000.0
31565,7321000.0
31566,5251000.0
31567,10718000.0
31568,6442000.0
31569,6529000.0
31570,7012000.0
31571,4919000.0
31572,3737000.0
31573,5030000.0
31574,9702000.0
31575,5307000.0
31576,6768000.0
31577,4247000.0
31578,4972000.0
31579,5722000.0
31580,6847000.0
31581,5263000.0
31582,6114000.0
31583,7380000.0
31584,4766000.0
31585,5794000.0
31586,10803000.0
31587,9541000.0
31588,7207000.0
31589,3736000.0
31590,5821000.0
31591,6370000.0
31592,7902000.0
31593,7134000.0
31594,5165000.0
31595,5320000.0
31596,4017000.0
31597,5313000.0
31598,4076000.0
31599,6576000.0
31600,6652000.0
31601,10662000.0
31602,5778000.0
31603,7000000.0
31604,3348000.0
31605,4708000.0
31606,5706000.0
31607,7174000.0
31608,5716000.0
31609,5317000.0
31610,6425000.0
31611,5921000.0
31612,5127000.0
31613,4917000.0
31614,9941000.0
31615,7108000.0
31616,9071000.0
31617,4904000.0
31618,6006000.0
31619,7409000.0
31620,4795000.0
31621,5099000.0
31622,18108000.0
31623,6474000.0
31624,4928000.0
31625,9099000.0
31626,5322000.0
31627,6538000.0
31628,6114000.0
31629,10550000.0
31630,3703000.0
31631,5313000.0
31632,8795000.0
31633,4479000.0
31634,7213000.0
31635,9413000.0
31636,5342000.0
31637,5885000.0
31638,5154000.0
31639,3912000.0
31640,9604000.0
31641,4526000.0
31642,3999000.0
31643,5670000.0
31644,7338000.0
31645,6068000.0
31646,7329000.0
31647,4790000.0
31648,6576000.0
31649,4709000.0
31650,5460000.0
31651,9542000.0
31652,4335000.0
31653,4670000.0
31654,5408000.0
31655,4267000.0
31656,15337000.0
31657,5468000.0
31658,4777000.0
31659,6705000.0
31660,4548000.0
31661,5017000.0
31662,6503000.0
31663,4462000.0
31664,3944000.0
31665,4628000.0
31666,4747000.0
31667,5947000.0
31668,5319000.0
31669,7757000.0
31670,6502000.0
31671,5425000.0
31672,6643000.0
31673,7007000.0
31674,6969000.0
31675,7356000.0
31676,6942000.0
31677,4600000.0
31678,6034000.0
31679,7239000.0
31680,5120000.0
31681,6472000.0
31682,4690000.0
31683,5794000.0
31684,4190000.0
31685,3984000.0
31686,9569000.0
31687,7031000.0
31688,6530000.0
31689,4404000.0
31690,4913000.0
31691,4059000.0
31692,4929000.0
31693,5114000.0
31694,10704000.0
31695,6503000.0
31696,2725000.0
31697,4203000.0
31698,2739000.0
31699,5312000.0
31700,4739000.0
31701,7931000.0
31702,5784000.0
31703,7318000.0
31704,5049000.0
31705,9375000.0
31706,5417000.0
31707,9351000.0
31708,6871000.0
31709,5080000.0
31710,9382000.0
31711,5537000.0
31712,7070000.0
31713,6011000.0
31714,4936000.0
31715,4362000.0
31716,5114000.0
31717,6690000.0
31718,4709000.0
31719,5325000.0
31720,5174000.0
31721,4998000.0
31722,5660000.0
31723,5554000.0
31724,5356000.0
31725,4726000.0
31726,12443000.0
31727,4908000.0
31728,4782000.0
31729,6868000.0
31730,3732000.0
31731,7278000.0
31732,7005000.0
31733,4129000.0
31734,4802000.0
31735,3754000.0
31736,6688000.0
31737,5463000.0
31738,5894000.0
31739,4938000.0
31740,6569000.0
31741,16056000.0
31742,11702000.0
31743,9097000.0
31744,4919000.0
31745,3831000.0
31746,6848000.0
31747,4723000.0
31748,18546000.0
31749,5706000.0
31750,6449000.0
31751,5898000.0
31752,4533000.0
31753,2725000.0
31754,7887000.0
31755,9204000.0
31756,2178000.0
31757,5333000.0
31758,5173000.0
31759,5699000.0
31760,5677000.0
31761,10667000.0
31762,3771000.0
31763,10829000.0
31764,5645000.0
31765,4075000.0
31766,8520000.0
31767,3574000.0
31768,6526000.0
31769,7592000.0
31770,4010000.0
31771,4549000.0
31772,5871000.0
31773,4698000.0
31774,6326000.0
31775,13380000.0
31776,4406000.0
31777,4720000.0
31778,14672000.0
31779,8235000.0
31780,6509000.0
31781,5339000.0
31782,4552000.0
31783,3412000.0
31784,4477000.0
31785,5211000.0
31786,4301000.0
31787,5524000.0
31788,5558000.0
31789,5665000.0
31790,4530000.0
31791,14004000.0
31792,5240000.0
31793,5412000.0
31794,6470000.0
31795,5423000.0
31796,5129000.0
31797,11481000.0
31798,5188000.0
31799,4860000.0
31800,5355000.0
31801,2775000.0
31802,6126000.0
31803,7011000.0
31804,4597000.0
31805,2827000.0
31806,6833000.0
31807,5460000.0
31808,5627000.0
31809,5154000.0
31810,3823000.0
31811,6532000.0
31812,5457000.0
31813,5742000.0
31814,5141000.0
31815,5722000.0
31816,4367000.0
31817,2744000.0
31818,5415000.0
31819,6240000.0
31820,14939000.0
31821,7608000.0
31822,5005000.0
31823,4924000.0
31824,3763000.0
31825,4831000.0
31826,5337000.0
31827,5203000.0
31828,5405000.0
31829,7593000.0
31830,5087000.0
31831,3309000.0
31832,10021000.0
31833,6077000.0
31834,6258000.0
31835,4597000.0
31836,5592000.0
31837,3956000.0
31838,6835000.0
31839,4245000.0
31840,6840000.0
31841,4232000.0
31842,5367000.0
31843,3785000.0
31844,6377000.0
31845,6296000.0
31846,4297000.0
31847,4169000.0
31848,6324000.0
31849,6546000.0
31850,5446000.0
31851,9127000.0
31852,10704000.0
31853,7487000.0
31854,5390000.0
31855,5378000.0
31856,6446000.0
31857,7823000.0
31858,7090000.0
31859,22162000.0
31860,6504000.0
31861,12562000.0
31862,6522000.0
31863,6348000.0
31864,3753000.0
31865,4513000.0
31866,4824000.0
31867,5204000.0
31868,5093000.0
31869,6841000.0
31870,3732000.0
31871,4702000.0
31872,7462000.0
31873,6258000.0
31874,5298000.0
31875,6013000.0
31876,4879000.0
31877,15575000.0
31878,3684000.0
31879,7007000.0
31880,9827000.0
31881,4625000.0
31882,9492000.0
31883,4594000.0
31884,5086000.0
31885,5393000.0
31886,7463000.0
31887,9446000.0
31888,4676000.0
31889,10999000.0
31890,4173000.0
31891,3201000.0
31892,4573000.0
31893,12051000.0
31894,6314000.0
31895,3898000.0
31896,4376000.0
31897,2929000.0
31898,4766000.0
31899,4180000.0
31900,4890000.0
31901,6485000.0
31902,6529000.0
31903,4830000.0
31904,4670000.0
31905,6761000.0
31906,4786000.0
31907,4462000.0
31908,3834000.0
31909,6287000.0
31910,4351000.0
31911,4637000.0
31912,6489000.0
31913,5044000.0
31914,5043000.0
31915,7501000.0
31916,4580000.0
31917,5425000.0
31918,4878000.0
31919,6008000.0
31920,3996000.0
31921,4882000.0
31922,4940000.0
31923,6785000.0
31924,13043000.0
31925,5211000.0
31926,7948000.0
31927,7483000.0
31928,6532000.0
31929,11007000.0
31930,6497000.0
31931,5329000.0
31932,7183000.0
31933,5366000.0
31934,5849000.0
31935,6272000.0
31936,4277000.0
31937,5345000.0
31938,4268000.0
31939,4483000.0
31940,7426000.0
31941,30299000.0
31942,5442000.0
31943,6927000.0
31944,5306000.0
31945,5074000.0
31946,8664000.0
31947,7196000.0
31948,5706000.0
31949,5401000.0
31950,9201000.0
31951,4533000.0
31952,5095000.0
31953,4014000.0
31954,7673000.0
31955,5289000.0
31956,6863000.0
31957,4657000.0
31958,4464000.0
31959,9723000.0
31960,6692000.0
31961,6978000.0
31962,4639000.0
31963,6775000.0
31964,5126000.0
31965,5430000.0
31966,11078000.0
31967,11086000.0
31968,6338000.0
31969,17317000.0
31970,5276000.0
31971,3993000.0
31972,5187000.0
31973,4925000.0
31974,6913000.0
31975,4059000.0
31976,4635000.0
31977,8273000.0
31978,5194000.0
31979,4888000.0
31980,4695000.0
31981,5409000.0
31982,6833000.0
31983,9088000.0
31984,6924000.0
31985,4702000.0
31986,3962000.0
31987,6240000.0
31988,6897000.0
31989,8122000.0
31990,3732000.0
31991,8033000.0
31992,4753000.0
31993,9737000.0
31994,6532000.0
31995,5164000.0
31996,10103000.0
31997,5033000.0
31998,4573000.0
31999,5078000.0
32000,6489000.0
32001,22284000.0
32002,9041000.0
32003,7208000.0
32004,6529000.0
32005,4695000.0
32006,11652000.0
32007,7188000.0
32008,5369000.0
32009,4531000.0
32010,7053000.0
32011,5691000.0
32012,2953000.0
32013,5711000.0
32014,4321000.0
32015,6675000.0
32016,6326000.0
32017,8676000.0
32018,7075000.0
32019,5043000.0
32020,5309000.0
32021,6911000.0
32022,5362000.0
32023,4186000.0
32024,6236000.0
32025,5420000.0
32026,4782000.0
32027,6529000.0
